epoch,lambda_s,lambda_c,lambda_q,train_acc,train_loss,train_task,train_sens,train_sens_acc,train_cost,train_exp_cost,train_set,train_designated_queries,train_sens_q_rate,train_q_entropy,train_actor_grad_norm,actor_eps,sensitive_target_mode,test_acc,test_loss,test_task,test_sens,test_sens_acc,test_cost,test_exp_cost,test_set,test_designated_queries,test_sens_q_rate,test_q_entropy,run_name,seed
1,0.0,0.0,1.0,0.7463021708030105,1.0072207058532328,0.5347808512705791,0.22758844240179546,0.9000012361550633,0.0,33.01936509337607,0.24485141416139242,0.24485141416139242,0.012242570890797467,1.1284044318662254e-05,3.332505481071178,1.0,max,0.7362963708662607,0.936586394906044,0.5407036960124969,0.1866916075348854,0.9137100100517273,0.0,33.12146816253662,0.20919109284877777,0.20919109284877777,0.010459554800763726,6.999858692324779e-06,baseline,0
2,0.0,0.0,1.0,0.7616097530633825,0.8921193356000925,0.49813981439116634,0.18169461143544957,0.9169180181962026,0.0,33.135194561149504,0.21228490901898733,0.21228490901898733,0.010614245617172764,1.1284043950259338e-05,0.21038538338178092,0.8,max,0.7511954497407761,0.8941684603691101,0.5148686796426774,0.17017652541399003,0.9220099598169327,0.0,33.13167610168457,0.20912325605750084,0.20912325605750084,0.010456163110211492,6.999858692324779e-06,baseline,0
3,0.0,0.0,1.0,0.7665422653480127,0.8808381123633324,0.4909361982835999,0.16814187744373008,0.922919551028481,0.0,33.15575886979888,0.22176003757911392,0.22176003757911392,0.011088002078187994,1.1284043950259338e-05,0.25083254269822325,0.6,max,0.7531585040519454,0.8779375642538071,0.5138933166861535,0.14992151819169522,0.9330922812223434,0.0,33.14672927856445,0.21412273347377778,0.21412273347377778,0.01070613688789308,6.999858692324779e-06,baseline,0
4,0.0,0.0,1.0,0.7675001555016483,0.8646667241295681,0.49183973537970194,0.16382407245544506,0.9241680676424051,0.0,33.155065946941136,0.20900291732594936,0.20900291732594936,0.010450146022500306,6.999858672465559e-06,0.5332242884463926,0.3999999999999999,max,0.7501887552222278,0.874285101890564,0.5118399024009704,0.14932468980550767,0.932848972082138,0.0,33.15309085845947,0.21312050968408586,0.21312050968408586,0.010656025679782032,6.999858692324779e-06,baseline,0
5,0.0,0.0,1.0,0.7651365304472227,0.8607434071128881,0.491457803434209,0.16086986066797113,0.925917227056962,0.0,33.187431166443645,0.20841574367088608,0.20841574367088608,0.010420787378061043,6.999858669587411e-06,1.0981282436884232,0.19999999999999996,max,0.7527558262445261,0.8686463296413421,0.509129710495472,0.14686371982097626,0.9322407007217407,0.0,33.164951705932616,0.21265290006995202,0.21265290006995202,0.010632645152509213,6.999858692324779e-06,baseline,0
1,0.0,0.01,1.0,0.7463581513964048,1.3381409207476844,0.5360477425252335,0.22820025563381519,0.9000259592563291,0.3290785956609098,32.907860200616376,0.24481432950949367,0.24481432950949367,0.012240716668812535,6.999858669587411e-06,3.309918790251456,1.0,max,0.730910555192027,1.2783603370189667,0.5491955786943435,0.19106922447681426,0.9130520790815353,0.328855599462986,32.88556079864502,0.20923992097377778,0.20923992097377778,0.010461996216326952,6.999858692324779e-06,uncertainty_lambda_c_0.01,0
2,0.0,0.01,1.0,0.7606456428438142,1.2291726877417746,0.5018126437369781,0.18817213102232053,0.91259765625,0.3269030033033105,32.69030112254469,0.21228490901898733,0.21228490901898733,0.010614245617172764,6.999858669587411e-06,0.2390389795968813,0.8,max,0.7519504706296875,1.2315520823001862,0.5188055127859116,0.17731136158108712,0.9167116940021515,0.3263119488954544,32.631195831298825,0.20912325605750084,0.20912325605750084,0.010456163110211492,6.999858692324779e-06,uncertainty_lambda_c_0.01,0
3,0.0,0.01,1.0,0.7643528021397027,1.2259574977657464,0.49438780140650423,0.1835821003570587,0.9121279173259493,0.32620901623858684,32.62090226668346,0.22177857990506328,0.22177857990506328,0.01108892919802213,6.999858669587411e-06,0.278117306047131,0.6,max,0.7525544873408164,1.2258526384830475,0.515220707654953,0.17056779339909553,0.9198615223169326,0.32594139873981476,32.59414081573486,0.21412273347377778,0.21412273347377778,0.01070613688789308,6.999858692324779e-06,uncertainty_lambda_c_0.01,0
4,0.0,0.01,1.0,0.7650183491945015,1.2130186912379688,0.4959646052197565,0.18209130540372262,0.9130488528481012,0.32595986448511294,32.59598722337167,0.20900291732594936,0.20900291732594936,0.010450146022500306,6.999858669587411e-06,0.5439550853540673,0.3999999999999999,max,0.740927165651583,1.2237899780273438,0.5174978777766228,0.16747066527605056,0.9213991940021515,0.3257009267807007,32.57009315490723,0.21312050968408586,0.21312050968408586,0.010656025679782032,6.999858692324779e-06,uncertainty_lambda_c_0.01,0
5,0.0,0.01,1.0,0.7607389438328046,1.2093768263164955,0.49661617047047313,0.17847791766818566,0.9138894382911392,0.32586699912819683,32.58670063260235,0.20841574367088608,0.20841574367088608,0.010420787378061043,6.999858669587411e-06,1.098598449109299,0.19999999999999996,max,0.7484270398147682,1.2207599997520446,0.5156086415052414,0.16691120937466622,0.92184197306633,0.3256360813975334,32.563608932495114,0.212604071944952,0.212604071944952,0.010630203736945986,6.999858692324779e-06,uncertainty_lambda_c_0.01,0
